Video_id,Is_Reply,Parent_Comment_ID,Comment_ID,Channel_ID,Display Name,Comment Text,Likes,Timestamp
nG8bECTxRRQ,True,Ugxk5lUQ1HLiYJ5B4iV4AaABAg,Ugxk5lUQ1HLiYJ5B4iV4AaABAg.ACEtgUJ7fkCACEyEIkbxBw,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Yes!,0,2024-12-19T20:08:15Z
nG8bECTxRRQ,False,,UgyIpmnWLY2AATj5hNx4AaABAg,UCB5wqqGHtG8I8o6NYzHVuoA,@aminexpert,"Why this bloody feature in not enabled on my account, I had submitted the form long time ago but still waiting for it. Don't post the video before enabling us ",0,2024-12-13T14:21:19Z
nG8bECTxRRQ,False,,Ugw5bb288atMrfuyWUx4AaABAg,UCq4jVvfBZxdhTf0SamRZjtw,@monsterstorm78,What do the numbers do that u put in 🤔,1,2024-12-12T00:18:08Z
nG8bECTxRRQ,False,,Ugz3oWvsc3myjiV-o-54AaABAg,UCEPMEBPmpCWX0_ZMM0JHMRQ,@david-miango2737,Release date??,2,2024-12-12T00:06:42Z
nG8bECTxRRQ,True,Ugz3oWvsc3myjiV-o-54AaABAg,Ugz3oWvsc3myjiV-o-54AaABAg.ABvn9ibBubvAC-r7nRVSyj,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,"When we have a public release date, we will let you know. Stay tuned!",0,2024-12-13T23:17:36Z
nG8bECTxRRQ,True,Ugz3oWvsc3myjiV-o-54AaABAg,Ugz3oWvsc3myjiV-o-54AaABAg.ABvn9ibBubvAESlErFAhzw,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:46:54Z
nG8bECTxRRQ,False,,Ugxz7y9Uxn-RaS2cLlh4AaABAg,UC4HZPFhF3HxLnzD0_wyjnbg,@Gorgonzola114,Firefly is complete garbage tbh. So whatever.,2,2024-12-11T21:05:52Z
nG8bECTxRRQ,True,Ugxz7y9Uxn-RaS2cLlh4AaABAg,Ugxz7y9Uxn-RaS2cLlh4AaABAg.ABvTTEhdHGkABx32brhIFe,UCPCwLo01OjGioEYj2tzi9dQ,@alijellani8382,then which one is best please share,1,2024-12-12T11:53:31Z
nG8bECTxRRQ,True,Ugxz7y9Uxn-RaS2cLlh4AaABAg,Ugxz7y9Uxn-RaS2cLlh4AaABAg.ABvTTEhdHGkAC-rJy7cHHZ,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,We're sorry you feel that way! Can you let us know what it is about Firefly that you dislike?,1,2024-12-13T23:19:15Z
nG8bECTxRRQ,False,,UgzB29lfgIK5su0M_Vt4AaABAg,UCiwBRY_0xUkPnXOzDjinyBA,@cannabisequityx,"Awesome Video! I am so excited. PLEASE create a Prompt Guide for all of the types of video. Such as Small Business Marketing Video, Social Media Influencer Video, etc. Basically some ""template"" prompts.",0,2024-12-11T17:12:08Z
nG8bECTxRRQ,False,,UgyTg9ie7C_ZzktJBAN4AaABAg,UCRnh3p3A77SYB4Hvj1TT8yA,@happixs,It is taking so long to realese that Firefly video. I have been waiting for months.. hope soon! Thanks for this video.,1,2024-12-11T14:46:44Z
nG8bECTxRRQ,True,UgyTg9ie7C_ZzktJBAN4AaABAg,UgyTg9ie7C_ZzktJBAN4AaABAg.ABun4Ooty2MAESlC86nsKb,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,1,2025-02-12T21:46:31Z
nG8bECTxRRQ,True,UgyTg9ie7C_ZzktJBAN4AaABAg,UgyTg9ie7C_ZzktJBAN4AaABAg.ABun4Ooty2MAESoBftAjS9,UCRnh3p3A77SYB4Hvj1TT8yA,@happixs,@ just tested and love it!!!,0,2025-02-12T22:12:40Z
nG8bECTxRRQ,False,,Ugz7PzYoj7LSFVY1qIx4AaABAg,UC6jFR944SESLXwu7y5CX3ew,@cecenenemomo,"I would like to know more about Adobe Firefly Generate Video: what will be the maximum duration of each generated video? Also, what is the closest date expected for the tool to be available to all users?",4,2024-12-10T22:32:11Z
nG8bECTxRRQ,True,Ugz7PzYoj7LSFVY1qIx4AaABAg,Ugz7PzYoj7LSFVY1qIx4AaABAg.ABt2Yb96mATAC-r0r8q5I3,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,"Thanks for your interest with Adobe Firefly Video Model! When we have a public release date, we will let you know. Stay tuned!",0,2024-12-13T23:16:39Z
nG8bECTxRRQ,True,Ugz7PzYoj7LSFVY1qIx4AaABAg,Ugz7PzYoj7LSFVY1qIx4AaABAg.ABt2Yb96mATAESlAUJ_VRq,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:46:18Z
nG8bECTxRRQ,False,,UgytkiI2eqqNcBf3VX54AaABAg,UC6lJMgIIGhKvcVOTK8u-MlA,@pazzariatv,Is there any ETA as to when the waitlist will be fully released? I signed up months ago and am still waiting. Thanks so much.,1,2024-12-10T17:02:59Z
nG8bECTxRRQ,True,UgytkiI2eqqNcBf3VX54AaABAg,UgytkiI2eqqNcBf3VX54AaABAg.ABsSsTL4NHuABslnd1y-Ye,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,"When we have a public release date, we will let our community know. Thanks for tuning in!",1,2024-12-10T19:57:06Z
nG8bECTxRRQ,True,UgytkiI2eqqNcBf3VX54AaABAg,UgytkiI2eqqNcBf3VX54AaABAg.ABsSsTL4NHuAESlGNqHM6g,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:47:06Z
nG8bECTxRRQ,False,,UgyKSad-mBdUQHeFGtV4AaABAg,UClmdc8k6QmBJit_MJOJfd6g,@israrmalik1798,will i coywrite if i post,0,2024-12-10T16:41:10Z
nG8bECTxRRQ,False,,Ugz0GLFQGHPUtw4Som14AaABAg,UC3XX5KQPrCPUHZ3eyd4s7dQ,@lucyfaire1980,"Well, when you actually release it, then we will see....",1,2024-12-10T12:28:05Z
nG8bECTxRRQ,True,Ugz0GLFQGHPUtw4Som14AaABAg,Ugz0GLFQGHPUtw4Som14AaABAg.ABryPywvzEmAESlHnBKdo_,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:47:18Z
nG8bECTxRRQ,False,,UgwyHGYxEW_tjjkiYi14AaABAg,UC2kMDq60yxSMhPSwZd6ithw,@suihtflava,This is awesome stuff! Thanks,1,2024-12-10T04:09:29Z
nG8bECTxRRQ,False,,UgwrHQ8UhswfNw00x_h4AaABAg,UCUbViM8YCU1BgUhSW5T9Aeg,@aiartoriginals,Will Adobe allow Adobe Stock contributors to create with Adobe Firefly video and submit those videos for consideration as additions to our Adobe Stock portfolios?  Excited for this new tool!,1,2024-12-10T04:06:08Z
nG8bECTxRRQ,True,UgwrHQ8UhswfNw00x_h4AaABAg,UgwrHQ8UhswfNw00x_h4AaABAg.ABr3yZ3BRI9ABrfreb9vMb,UCa-y9_mFHGVShW18tVqaAIg,@agente_ai,"It’s Adobe! Why are you even asking. You know they’re never going to respond. Heck, they probably don’t even have bots bothering to read comments. 
Firefly/Adobe is late to the game and has an expensive value proposition for an app/suite that’s only allowing Disney lite generations; nothing here for professionals that can’t be outdone by apps like Dzine, Freepik, and Canva already - and with better generations and control. 
Not disrupting my workflow for expensive mediocrity.",0,2024-12-10T09:45:58Z
nG8bECTxRRQ,True,UgwrHQ8UhswfNw00x_h4AaABAg,UgwrHQ8UhswfNw00x_h4AaABAg.ABr3yZ3BRI9ABsl2XA2mMU,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,"Since this model is still in Beta, stay tuned. However, you can currently submit Generative AI content to Adobe Stock as long as it meets the submission requirements. You can check out the below links for more info!

https://helpx.adobe.com/stock/contributor/help/generative-ai-content.html
https://helpx.adobe.com/stock/contributor/help/generative-ai-faq.html",0,2024-12-10T19:50:32Z
nG8bECTxRRQ,True,UgwrHQ8UhswfNw00x_h4AaABAg,UgwrHQ8UhswfNw00x_h4AaABAg.ABr3yZ3BRI9ABslacYU_R9,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,"​@@agente_ai We're sorry you feel that way! Here on the Adobe Live YouTube channel, we do check and respond to our community posts when possible.",0,2024-12-10T19:55:19Z
nG8bECTxRRQ,False,,Ugy2cHbiVA5l47QxN7N4AaABAg,UCrUbLxwd1n47d1TQdFQMx8A,@drewser96,Would be great if they ever actually let people use this.,15,2024-12-10T00:46:12Z
nG8bECTxRRQ,True,Ugy2cHbiVA5l47QxN7N4AaABAg,Ugy2cHbiVA5l47QxN7N4AaABAg.ABqi5IxcdNXAESl8DDae-j,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:45:59Z
nG8bECTxRRQ,False,,UgyaLSTsJY-3bMuHEbR4AaABAg,UCFKHdsvel48vCOxeuT_8plQ,@KingrichardDesigns,"I just signed up, I can’t wait until it’s available",1,2024-12-10T00:31:18Z
nG8bECTxRRQ,True,UgyaLSTsJY-3bMuHEbR4AaABAg,UgyaLSTsJY-3bMuHEbR4AaABAg.ABqgO5kGbtgAESlD-uoqCP,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:46:39Z
nG8bECTxRRQ,False,,Ugw7_B6mSAfjpdUHOvB4AaABAg,UCne3pbEHTly2hgKsAbm1njA,@SkArifHossain,"Wow, definitely looking forward to Firefly video (beta), nice to see cute pink-ish demon of mine on the right ",0,2024-12-09T23:51:06Z
edp3O15wzbE,False,,UgzTS87KTCIzXOyDfbt4AaABAg,UCYl47j43JRbG_HmgYxgGsHQ,@jamesingram7151,Great update video. Amazing to see how far it’s come in the first year.,1,2024-03-25T07:41:33Z
edp3O15wzbE,True,UgzTS87KTCIzXOyDfbt4AaABAg,UgzTS87KTCIzXOyDfbt4AaABAg.A1Oyws8orFDA1PXT0z4YXN,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Thanks for watching!,1,2024-03-25T12:51:55Z
edp3O15wzbE,True,UgzTS87KTCIzXOyDfbt4AaABAg,UgzTS87KTCIzXOyDfbt4AaABAg.A1Oyws8orFDA1TP9mlLPrD,UC00XH6AT7pX1XTDwf9Zse2w,@JoseSilva-araponga,AdobeLiveCommunity,0,2024-03-27T00:56:20Z
f1jEf_xShiY,False,,UgzoL7vQOCtbYzvr3hV4AaABAg,UCpF3IjEUWNNSXOHQYVmOL5A,@PlanetFrenzy,Recolour in Illustrator is kinda dumb😅,0,2025-07-04T15:00:39Z
f1jEf_xShiY,False,,UgwZSH5YEHT4CjFfIrl4AaABAg,UCrtjPGR8YremQTCnbmwtKMw,@OZTutoh,"After trying out Firefly on the 1 week free trial, I've found it works insanely well on architectural interior photographs. 
Suppose you want to show interior shots to a client on a building being renovated, but workmen and their equipment are in the way.
Generative fill not only masks out the workmen and their equipment, but it also does a decent job at approximating what the light would be doing where they aren't there.",0,2025-07-02T21:53:21Z
f1jEf_xShiY,False,,UgznxZWNwctFATiaHQl4AaABAg,UCsi_uLxORKdWRdQxsXuxtUw,@parisarahravi5587,"Very helpful and comprehensive, thanks alot !",0,2025-06-01T08:17:47Z
f1jEf_xShiY,False,,Ugx7t9bYI8OOob1hQ794AaABAg,UCDXV-aHku8T02NmDFiNIjdg,@carsontipper,"I'm and artist looking for the right fit. I am not and AI artist, but I want to use the tool to push my other creative art. But, I have a question that needs to be asked before I continue with classes and other such things. This question will really explain how little I know about AI.  I photograph my work as I create it but with AI i am hoping I can provide 5 to 15 or more photos of the process and create a nice video. The you-tube videos I've watched only show two photos being used. Before AI the morphing was only available for faces, and you had to line and overlap everything perfectly with a reference point. I think with Adobe Firefly I wouldn't have to do that but not sure if the program can do what I want to and more?",0,2025-05-21T19:19:39Z
f1jEf_xShiY,False,,UgzqhENqCaGzElmgggZ4AaABAg,UCm3KFaglqjn3QV6syPgQ8DA,@riteshahuja5798,"It was supposed to be a master class of Adobe firefly and not Gist of Photoshop, express or stock.",1,2025-04-02T19:33:36Z
f1jEf_xShiY,False,,UgyCjc_hskeWWplL9Bx4AaABAg,UCzMfil6hOZbJPKkvA4kILbA,@sharadkumar8365,u clealy love saying AI. and then get AI to cut it out later lol. i do agree with you though. they gotta start having more names for it.,0,2025-03-30T03:42:42Z
f1jEf_xShiY,False,,UgxZgyBHVrW-Q9qsRHl4AaABAg,UCfSVWtoKLbY_HLQnyXTxDRg,@Sociojenics,"Tuning in from Malaysia🇲🇾. 🎉CNY vibes here. I haven’t used Firefly yet but would like to try. Glad I found this video 👍🏼. You are a great narrator 👏, enjoyed watching your video. Thanks 🤩",1,2025-02-04T02:11:16Z
f1jEf_xShiY,False,,Ugw2upQCiirN1i9suv54AaABAg,UCRm5XIql3hTml9vSsH_OK0g,@RaqueLeitao,"Hi, guys! Can you tell me  the size and definition of firefly generated images?",1,2024-12-09T19:08:46Z
f1jEf_xShiY,False,,UgyxJZg_ht8-zcz9_4F4AaABAg,UC0HVT2AYwu5RRQJjz0tJ2Ig,@manuelmessner7908,"Thanks for the video! I tried to apply your 40% alpha tipp on a picture of myself and chose ""Ink drawing"" – the result was a distorted picture of myself that will give me nightmares  :-) Too bad that would be most helpful to me, being able to apply these cool styles on existing images not only on generated ones.
Keep up your amazing work!",1,2024-11-29T15:29:34Z
f1jEf_xShiY,False,,UgxS8fkwWjBnFl92YHt4AaABAg,UCJeRyAEgWkcy70Qn2Ug56oA,@Sooz3112,"Thank you so much. I'd like to use computer generated images for watercolour clip art etc, which one is best, Photoshop or Firefly please? I enjoyed watching your video...I hope you managed to treat yourself to some Sushi on your day off :) x",0,2024-11-20T12:54:21Z
f1jEf_xShiY,False,,UgyVWR8v5gZg1UuOkaR4AaABAg,UC6dVLh-Fj4PT8UWeEVRCOmA,@MultiMrudula,India,0,2024-10-24T12:08:10Z
f1jEf_xShiY,False,,UgxG0O0-0YOeE-Qzx_14AaABAg,UCHNUER8wxFlYG4cXcqJiOHg,@MrRcrough,Ron from Peterborough Ontario,0,2024-10-23T01:50:15Z
f1jEf_xShiY,False,,UgypgKfvuAptS-wvUx14AaABAg,UCvqEznvKI4PY44jhm9ZatWQ,@schrottprett,too much bla bla bla and you are not funny - Sorry,0,2024-10-10T10:39:46Z
f1jEf_xShiY,False,,UgwljtrXgCQSx3leBxR4AaABAg,UCVz2b-lEmv8q9BKglwUIJcA,@killianmerdrignac2077,The oil painting trick is pretty crazy 🤯 Amazing!,1,2024-10-03T02:18:13Z
f1jEf_xShiY,False,,UgzDURjNfOklMR0LIOl4AaABAg,UCY9TipkkdzDnarrio_wcYaQ,@babencamara9781,"Hi there. Not sure if it too late to say hi from the Republic of Guinea (Conakry), West Africa.",0,2024-09-26T11:16:34Z
f1jEf_xShiY,False,,UgyPdZUf-AL2RhDatTp4AaABAg,UCbgaUEvokLygA4EGE_tHPPA,@gabornemeth2233,"🎯 Key points for quick navigation:

00:00:00 *🌟 Bevezetés az Adobe Firefly világába*
- A Firefly mesterséges intelligencia modellje,
- A Firefly előnyei és jövőbeli fejlesztései,
- Felhasználási lehetőségek: text to image, generative fill.
00:05:09 *🎨 A text-to-image technológia részletei*
- A text-to-image felhasználási lehetőségei és példái,
- A variánsok és stílusok testreszabása,
- A felhasználói kísérletezés fontossága.
00:12:17 *🖌️ Generatív eszközök: Generative Fill és Text Effects*
- A generatív kitöltés használata képek módosítására,
- Text Effects funkció fontossága és kreatív alkalmazásai.
00:15:49 *✏️ Generatív átszínezés az Illustrator és Firefly segítségével*
- Az átszínezési funkció bemutatása Illustratorban,
- Firefly generatív átszínezési lehetőségei,
- Az SVG fájlok szerepe és használata.
00:18:45 *🚀 Adobe Express újdonságai és gyors feladatok*
- Az Adobe Express új funkcióinak bemutatása,
- Gyors akciók és integráció a Creative Cloud alkalmazással,
- Express és Firefly integráció a kreatív munkafolyamatokban.
21:20 *🎨 Háttér újragenerálása*
- A háttér eltávolítása és újragenerálása szöveges képgenerátor segítségével.
- A háttér eltávolítása és áthelyezése,
- Szöveges képgenerátor használata a Photoshopban.
24:52 *🖌️ Generatív kitöltés a Photoshopban*
- A generatív kitöltés bemutatása az Adobe Photoshop bétaváltozatában.
- Objektum kiválasztása és bővítése,
- Generatív kitöltési technológia különbségei a tartalomérzékeny kitöltéssel szemben.
28:20 *🍦 Jégkrém generálása képen*
- Jégkrém hozzáadása meglévő képhez generatív kitöltéssel.
- Nyers kijelölés alkalmazása és generatív kitöltés,
- Különböző variációk létrehozása a képen.
32:07 *🧍 Emberek eltávolítása a háttérből*
- Emberek eltávolítása a háttérből képgenerálással, különféle lehetőségek bemutatása.
- Precíz vaázatkiosztás emberek körül,
- Generatív kitöltés használata emberek eltávolítására.
38:19 *📸 Fotók helyreállítása régi fényképeken*
- Régi fényképek restaurálása és karcok eltávolítása Adobe technologioákal.
- Fotórestauráló neurális szűrő használata,
- Generatív kitöltéssel végzett finommegmunkálás a karcok és hiányosságok eltávolítására.
00:43:13 *🖌️ Fényképek javításai Photoshopban*
- A Photoshop Spot Healing Brush eszközének használata kisebb javításokra, különösen régi fényképek esetében.
- Kisebb részek kiválasztása jobb eredményt adhat.
- Személyes preferenciák szerint különböző eredményeket lehet elérni.
00:44:20 *🌄 Generatív expandálás használata Photoshopban*
- Az új generatív expander eszköz lehetővé teszi képek egyszerűbb bővítését.
- Korábban content aware fill volt a módszer, most még hatékonyabb megoldások állnak rendelkezésre.
- Különféle opciókat kínálva segít átváltani a képeket vertikálisról horizontális megjelenítésre.
00:47:38 *🎨 Fényképek festménnyé alakítása generatív feltöltéssel*
- Fényképek olaj- vagy akvarellfestménnyé alakítása a generatív feltöltés alkalmazásával.
- Az eredeti képpontok részleges felhasználása egy új, festményszerű hatás létrehozásához.
- Módszerek és tippek a Photoshop csatornái használatával a festményszerű hatás elérésére.
00:51:48 *🔛 Tárgyak manipulálása és cseréje generatív feltöltéssel*
- Tárgyak eltávolítása vagy hozzáadása egy képhez a generatív feltöltés segítségével.
- Bonyolultabb eszközök használata, például képek letöltése és manipulálása Adobe Stockról.
- Pro tippek és figyelmeztetések, ha kockázatos tartalmat észlel a rendszer.
00:53:27 *🎥 Videók kiterjesztése Photoshoppal*
- Videók kiterjesztése állóképek alapján generatív feltöltéssel.
- A Photoshopba való videók betöltése és szerkesztése az Instagram kompatibilis formátumok létrehozásához.
- Fix kameraállású videók esetén egyszerűbb szerkesztési lehetőségek.

Made with HARPA AI",0,2024-09-11T05:49:21Z
f1jEf_xShiY,False,,Ugybk68ephtql8sUaap4AaABAg,UCZ3NgKkK48J6yIrO_zfHE_Q,@DennisCNolasco,"Hi Howard, is there a way to do the channel method to change an image’s style in Firefly only?",1,2024-08-10T19:55:43Z
f1jEf_xShiY,False,,Ugx0vXGM1_5gs9PVXst4AaABAg,UC6cFyCiqbduqs2OrCFfmQGg,@sepidehAhmadi_1989,"thanks adobe and dear Howard . anyword you say i just flash back to sheldon in BBT , he was my fav char though.thanks so much",0,2024-07-07T17:46:53Z
f1jEf_xShiY,False,,UgxtpBkzb2-yMUk3JiR4AaABAg,UC_Us6gEfTdW-5ue6LaycO5A,@MartilGongora,Thank you so much for this. Learnt so much 🤓,0,2024-06-13T16:30:03Z
f1jEf_xShiY,False,,UgwA5FsefaWuXdd55Al4AaABAg,UCYa5k23bJhnHASzwCMPb3hg,@jay_wright_thats_right,"LOL, Howard used most of his life explaining Adobe Xd. Now the poor guy is showing Firefly. Firefly may become a sinking ship also.",0,2024-06-12T10:35:01Z
f1jEf_xShiY,False,,UgzdAujPoaF4Pnv3Q914AaABAg,UCKWEyCRfnbboDrX9QGFGWmQ,@KirkLyman,"Thanks Howard, Great explanation/demo!!!",0,2024-06-06T16:14:06Z
f1jEf_xShiY,False,,UgwMnFrmn4O5Hv-lyll4AaABAg,UC804BNo1J5vHrZ1gQrrYp3w,@ChookyChuck,Not impressed. Seems to do background replacements ok.,0,2024-05-27T23:47:17Z
f1jEf_xShiY,False,,UgyHlUGz43va0p8-EDB4AaABAg,UCj4FbzNvRhZgKYFjYb_8JDQ,@KungFuChess,"Of everything ive see so far from Adobe, Photoshop is the best so far.",1,2024-05-04T20:00:04Z
f1jEf_xShiY,False,,UgxkjwDKmRToCxbliS94AaABAg,UC5ZwwrRny_5uOCizksz9j1Q,@johnhawkinshawkins1284,seems like basic looking previous iterations cannot be done. Even Pinsky cannot find his!,0,2024-04-26T11:07:19Z
f1jEf_xShiY,False,,UgxqTndQzYG-Id4crH14AaABAg,UC5ZwwrRny_5uOCizksz9j1Q,@johnhawkinshawkins1284,download all? See favourites?,0,2024-04-26T11:02:49Z
f1jEf_xShiY,False,,UgwiskLR3mnHcuzWoHN4AaABAg,UCPTy_XFTRXTSY6M6kXCEl1A,@charlese.ezennia5749,From Nigeria,0,2024-04-19T22:16:25Z
f1jEf_xShiY,False,,Ugz3Szwfmx-TkUlVi3J4AaABAg,UCjGjh96MIdymgqVAZCbPqyg,@ClaireWade,"Has the Generative fill in photoshop changed since this video was made? I tried to remove a person from a photo, so added no text prompts, just clicked 'Generate' and it kept replacing my person with some weirdly freaky people.",0,2024-04-05T15:25:10Z
f1jEf_xShiY,False,,UgzTivu5Ua0a_GKRF5N4AaABAg,UCW0vH4Y-hfu-LoNufcz8hrA,@tomashudolin7197,I don't know but from my experiences the removing background still doesn't give me the result which I would expected.,0,2024-04-04T19:00:56Z
f1jEf_xShiY,False,,UgzNcDUOrMW0H6P62iB4AaABAg,UCyDA8a2EQV0YIyO9TWWRsQQ,@jaykoo4416,Thanks alot :),0,2024-03-19T13:40:17Z
f1jEf_xShiY,False,,UgwRICiRUL2InlVgPPF4AaABAg,UCeU6pZup-O_snaD9rrtJb_Q,@emmasiimwe,Time to play catchup!,0,2024-03-15T09:26:02Z
f1jEf_xShiY,False,,UgyiRX-9AphJfF9uOkp4AaABAg,UCeU6pZup-O_snaD9rrtJb_Q,@emmasiimwe,I love the interior design potential this AI has! Mind blown!,1,2024-03-15T07:55:12Z
f1jEf_xShiY,False,,UgyetmGV6cQpFCorYop4AaABAg,UCyTwMknHfji429c81WPRr5A,@jaym5938,"Working on all these 'things' but never quite finishing them... too buggy, slow, bloated or gives unruly 'warnings' on benign image content. Why can't you just FIX WHAT YOU STARTED?",0,2024-03-13T21:45:30Z
f1jEf_xShiY,False,,UgxdW57teHxvzZwk_a94AaABAg,UCIW8UDe9vZA3GDcgGYpKSLA,@gerardkinneen7252,Could i use this for physical product rendering,1,2024-03-12T06:24:30Z
f1jEf_xShiY,False,,UgxTsdgrDo5bluzh4Ut4AaABAg,UCl177L8qwTd6k1tGa9It1sg,@appleovereasy,Thank you!,0,2024-03-07T15:22:41Z
f1jEf_xShiY,False,,UgwDES1lGraW01w7X514AaABAg,UCjMl3ZHqXwaUmbhLf83ee3w,@razarajani999,very good,0,2024-03-06T11:10:30Z
f1jEf_xShiY,False,,UgzSsmXHlfiuTtYT5td4AaABAg,UCJ7JN5Nnj52Cu5M__5pH9Kg,@Visual_Notes,"As long as the image quality of the generated expansion areas is as poor as it currently is, this functionality is unfortunately hardly usable.",0,2024-02-20T14:28:07Z
f1jEf_xShiY,False,,UgyG2X1kPndmTjXs3Jx4AaABAg,UC99mpm5fvkk3hE36LPVy-7Q,@betzie2,"Is anything real? Idk. Lollllllll Love playing with this program. And it’s just the beginning isn’t it? I feel like if I don’t jump on the bandwagon now, it will become so overwhelming I’ll be totally lost. Helpful video! Thanks!",0,2024-02-04T13:58:15Z
f1jEf_xShiY,False,,UgwqCKyJ4gadNMXKjZV4AaABAg,UC5LdOTf5siiaveh0B4GMX7w,@ysomany,Do you have to buy all these programs? Can Canva do it all at one price,1,2024-01-23T03:38:40Z
f1jEf_xShiY,False,,UgwCzOM7EZW3wtPtOjx4AaABAg,UChLof5Y1ct__pJHVUm0oPkg,@danutadanuta7785,🎉witam za duzo pani gada pozdrawiam .,0,2024-01-19T04:21:59Z
f1jEf_xShiY,False,,Ugw22PGZW0rOxtS9IYZ4AaABAg,UCicQOzf89SaV_hG3KnK2eJA,@methodlab07,BOOPcorn... classic Pinsky!!,0,2024-01-13T19:26:25Z
f1jEf_xShiY,True,Ugw22PGZW0rOxtS9IYZ4AaABAg,Ugw22PGZW0rOxtS9IYZ4AaABAg.9zWqNTKkVbZ9zddG2dJ1CD,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,B O O P,0,2024-01-16T20:05:44Z
f1jEf_xShiY,False,,UgzQoI4VCHq6LUi1ObB4AaABAg,UC-4uqtqCMq_osxKxXIDFxXw,@DoctorWhoDesign,I hate them too 12:37,0,2024-01-13T07:21:03Z
f1jEf_xShiY,False,,UgwPtHjtXCGJqSihywJ4AaABAg,UCoJIrBVKka0mz9px-XD95Iw,@jevonreynolds1252,My goodness you knocked this Masterclass out the park! I typically don't watch these Live videos because I find the pace lacking. However this was so concisely done and you covered a ton of ground. Thank you for your effort!,6,2024-01-12T01:01:56Z
f1jEf_xShiY,True,UgwPtHjtXCGJqSihywJ4AaABAg,UgwPtHjtXCGJqSihywJ4AaABAg.9zSIB4w0BkR9zddIRX918p,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Glad you enjoyed it!,2,2024-01-16T20:06:04Z
f1jEf_xShiY,False,,UgxvUW6yDIcU32Nbz1N4AaABAg,UCvK3xXpodc2AcTLXpdCXPhg,@exchangediary968,Looks terrible adobe used to be for  artist and creativity now they are thieves,0,2023-12-27T12:04:10Z
f1jEf_xShiY,False,,UgyoQm-62kbC3X8cFpt4AaABAg,UCZrMpktGzMNzsTXgN7DqEvw,@jfilm7466,It's a shame they cancelled that show,0,2023-12-26T17:26:26Z
f1jEf_xShiY,False,,UgxpwpfUf_FDbcjpPK14AaABAg,UCB-lx-6BEjMRTfuvuyBX_ww,@JoseFarias-be4zw,Interesting re sty ing ad.,0,2023-12-23T17:03:27Z
f1jEf_xShiY,False,,UgxeuQfNEvcsfsNoKzR4AaABAg,UCDKB6hEq05ot5HOtWtuSTOw,@mariajankowska3914,"Szkoda  ze nie rozumiem,znam tylko włoski!Pozdrawiam p. Posła!!!",0,2023-12-22T20:16:30Z
f1jEf_xShiY,False,,UgyVH81wyx73mYNRaHh4AaABAg,UCFC5QH1pYHv-oPUGwReYoQw,@monikajadhav433,great tool,0,2023-12-08T09:34:24Z
f1jEf_xShiY,False,,UgzQ6ETM52Tlez5JlxJ4AaABAg,UCdY7AewOFU4O6YDGYi-xbRA,@Mzd2014,Watching from Atlanta GA,0,2023-12-07T16:51:20Z
f1jEf_xShiY,False,,UgyQNz0m-94cGwOOrYR4AaABAg,UCvmNerQL8AzMVVRSaFEKZyw,@chriskiro,Her breakfast combinations are wild… either ice cream with orange juice or fruit with coffee 😅😅,0,2023-12-05T19:34:25Z
f1jEf_xShiY,False,,UgzHEYdNsLFguPqUEWB4AaABAg,UCJLS64SViw8Yvl-8SRsxOgQ,@torowazup1,👍🏼👍🏼👍🏼👍🏼👍🏼👌🏼😎,0,2023-12-03T03:29:39Z
f1jEf_xShiY,True,UgzHEYdNsLFguPqUEWB4AaABAg,UgzHEYdNsLFguPqUEWB4AaABAg.9xqZHyANcmC9xvPIOPCB_3,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,😎,0,2023-12-05T00:38:31Z
