Video_id,Is_Reply,Parent_Comment_ID,Comment_ID,Channel_ID,Display Name,Comment Text,Likes,Timestamp,cleaned_comment,cleaned_comment_for_sentiment,mentioned_products,language,is_english,sentiment_label,engagement_label
nG8bECTxRRQ,FALSE,,Ugy2cHbiVA5l47QxN7N4AaABAg,UCrUbLxwd1n47d1TQdFQMx8A,@drewser96,Would be great if they ever actually let people use this.,15,2024-12-10T00:46:12Z,would be great if they ever actually let people use this,would be great if they ever actually let people use this,[],en,TRUE,negative,criticism
nG8bECTxRRQ,TRUE,Ugy2cHbiVA5l47QxN7N4AaABAg,Ugy2cHbiVA5l47QxN7N4AaABAg.ABqi5IxcdNXAESl8DDae-j,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:45:59Z,generative video beta is now available to try,generative video beta is now available to try,[],en,TRUE,neutral,engagement
nG8bECTxRRQ,FALSE,,UgyaLSTsJY-3bMuHEbR4AaABAg,UCFKHdsvel48vCOxeuT_8plQ,@KingrichardDesigns,"I just signed up, I can’t wait until it’s available",1,2024-12-10T00:31:18Z,i just signed up i cant wait until its available,i just signed up i cant wait until its available,[],ca,FALSE,positive,appreciation
nG8bECTxRRQ,TRUE,UgyaLSTsJY-3bMuHEbR4AaABAg,UgyaLSTsJY-3bMuHEbR4AaABAg.ABqgO5kGbtgAESlD-uoqCP,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Generative Video (beta) is now available to try! https://adobe.ly/4hzvGYG,0,2025-02-12T21:46:39Z,generative video beta is now available to try,generative video beta is now available to try,[],en,TRUE,neutral,engagement
nG8bECTxRRQ,FALSE,,Ugw7_B6mSAfjpdUHOvB4AaABAg,UCne3pbEHTly2hgKsAbm1njA,@SkArifHossain,"Wow, definitely looking forward to Firefly video (beta), nice to see cute pink-ish demon of mine on the right ",0,2024-12-09T23:51:06Z,wow definitely looking forward to firefly video beta nice to see cute pinkish demon of mine on the right,wow definitely looking forward to [product] video beta nice to see cute pinkish demon of mine on the right,['firefly'],en,TRUE,positive,appreciation
edp3O15wzbE,FALSE,,UgzTS87KTCIzXOyDfbt4AaABAg,UCYl47j43JRbG_HmgYxgGsHQ,@jamesingram7151,Great update video. Amazing to see how far it’s come in the first year.,1,2024-03-25T07:41:33Z,great update video amazing to see how far its come in the first year,great update video amazing to see how far its come in the first year,[],en,TRUE,positive,appreciation
edp3O15wzbE,TRUE,UgzTS87KTCIzXOyDfbt4AaABAg,UgzTS87KTCIzXOyDfbt4AaABAg.A1Oyws8orFDA1PXT0z4YXN,UCVMJPRXrBIOFDBZEaF-_pEA,@AdobeLiveCommunity,Thanks for watching!,1,2024-03-25T12:51:55Z,thanks for watching,thanks for watching,[],en,TRUE,positive,appreciation
edp3O15wzbE,TRUE,UgzTS87KTCIzXOyDfbt4AaABAg,UgzTS87KTCIzXOyDfbt4AaABAg.A1Oyws8orFDA1TP9mlLPrD,UC00XH6AT7pX1XTDwf9Zse2w,@JoseSilva-araponga,AdobeLiveCommunity,0,2024-03-27T00:56:20Z,adobelivecommunity,adobelivecommunity,[],unknown,FALSE,neutral,engagement
f1jEf_xShiY,FALSE,,UgzoL7vQOCtbYzvr3hV4AaABAg,UCpF3IjEUWNNSXOHQYVmOL5A,@PlanetFrenzy,Recolour in Illustrator is kinda dumb😅,0,2025-07-04T15:00:39Z,recolour in illustrator is kinda dumb:grinning_face_with_sweat:,recolour in [product] is kinda dumb:grinning_face_with_sweat:,['illustrator'],en,TRUE,negative,feature
f1jEf_xShiY,FALSE,,UgwZSH5YEHT4CjFfIrl4AaABAg,UCrtjPGR8YremQTCnbmwtKMw,@OZTutoh,"After trying out Firefly on the 1 week free trial, I've found it works insanely well on architectural interior photographs. 
Suppose you want to show interior shots to a client on a building being renovated, but workmen and their equipment are in the way.
Generative fill not only masks out the workmen and their equipment, but it also does a decent job at approximating what the light would be doing where they aren't there.",0,2025-07-02T21:53:21Z,after trying out firefly on the 1 week free trial ive found it works insanely well on architectural interior photographs suppose you want to show interior shots to a client on a building being renovated but workmen and their equipment are in the way generative fill not only masks out the workmen and their equipment but it also does a decent job at approximating what the light would be doing where they arent there,after trying out [product] on the 1 week free trial ive found it works insanely well on architectural interior photographs suppose you want to show interior shots to a client on a building being renovated but workmen and their equipment are in the way generative fill not only masks out the workmen and their equipment but it also does a decent job at approximating what the light would be doing where they arent there,['firefly'],en,TRUE,positive,feature
f1jEf_xShiY,FALSE,,UgznxZWNwctFATiaHQl4AaABAg,UCsi_uLxORKdWRdQxsXuxtUw,@parisarahravi5587,"Very helpful and comprehensive, thanks alot !",0,2025-06-01T08:17:47Z,very helpful and comprehensive thanks alot,very helpful and comprehensive thanks alot,[],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,Ugx7t9bYI8OOob1hQ794AaABAg,UCDXV-aHku8T02NmDFiNIjdg,@carsontipper,"I'm and artist looking for the right fit. I am not and AI artist, but I want to use the tool to push my other creative art. But, I have a question that needs to be asked before I continue with classes and other such things. This question will really explain how little I know about AI.  I photograph my work as I create it but with AI i am hoping I can provide 5 to 15 or more photos of the process and create a nice video. The you-tube videos I've watched only show two photos being used. Before AI the morphing was only available for faces, and you had to line and overlap everything perfectly with a reference point. I think with Adobe Firefly I wouldn't have to do that but not sure if the program can do what I want to and more?",0,2025-05-21T19:19:39Z,im and artist looking for the right fit i am not and ai artist but i want to use the tool to push my other creative art but i have a question that needs to be asked before i continue with classes and other such things this question will really explain how little i know about ai i photograph my work as i create it but with ai i am hoping i can provide 5 to 15 or more photos of the process and create a nice video the youtube videos ive watched only show two photos being used before ai the morphing was only available for faces and you had to line and overlap everything perfectly with a reference point i think with adobe firefly i wouldnt have to do that but not sure if the program can do what i want to and more,im and artist looking for the right fit i am not and ai artist but i want to use the tool to push my other creative art but i have a question that needs to be asked before i continue with classes and other such things this question will really explain how little i know about ai i photograph my work as i create it but with ai i am hoping i can provide 5 to 15 or more photos of the process and create a nice video the youtube videos ive watched only show two photos being used before ai the morphing was only available for faces and you had to line and overlap everything perfectly with a reference point i think with adobe [product] i wouldnt have to do that but not sure if the program can do what i want to and more,['firefly'],en,TRUE,neutral,question
f1jEf_xShiY,FALSE,,UgzqhENqCaGzElmgggZ4AaABAg,UCm3KFaglqjn3QV6syPgQ8DA,@riteshahuja5798,"It was supposed to be a master class of Adobe firefly and not Gist of Photoshop, express or stock.",1,2025-04-02T19:33:36Z,it was supposed to be a master class of adobe firefly and not gist of photoshop express or stock,it was supposed to be a master class of adobe [product] and not gist of [product] express or stock,"['firefly', 'photoshop']",en,TRUE,negative,criticism
f1jEf_xShiY,FALSE,,UgyCjc_hskeWWplL9Bx4AaABAg,UCzMfil6hOZbJPKkvA4kILbA,@sharadkumar8365,u clealy love saying AI. and then get AI to cut it out later lol. i do agree with you though. they gotta start having more names for it.,0,2025-03-30T03:42:42Z,u clealy love saying ai and then get ai to cut it out later lol i do agree with you though they gotta start having more names for it,u clealy love saying ai and then get ai to cut it out later lol i do agree with you though they gotta start having more names for it,[],en,TRUE,neutral,criticism
f1jEf_xShiY,FALSE,,UgxZgyBHVrW-Q9qsRHl4AaABAg,UCfSVWtoKLbY_HLQnyXTxDRg,@Sociojenics,"Tuning in from Malaysia🇲🇾. 🎉CNY vibes here. I haven’t used Firefly yet but would like to try. Glad I found this video 👍🏼. You are a great narrator 👏, enjoyed watching your video. Thanks 🤩",1,2025-02-04T02:11:16Z,tuning in from malaysia:Malaysia: :party_popper:cny vibes here i havent used firefly yet but would like to try glad i found this video :thumbs_up_mediumlight_skin_tone: you are a great narrator :clapping_hands: enjoyed watching your video thanks :starstruck:,tuning in from malaysia:Malaysia: :party_popper:cny vibes here i havent used [product] yet but would like to try glad i found this video :thumbs_up_mediumlight_skin_tone: you are a great narrator :clapping_hands: enjoyed watching your video thanks :starstruck:,['firefly'],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,Ugw2upQCiirN1i9suv54AaABAg,UCRm5XIql3hTml9vSsH_OK0g,@RaqueLeitao,"Hi, guys! Can you tell me  the size and definition of firefly generated images?",1,2024-12-09T19:08:46Z,hi guys can you tell me the size and definition of firefly generated images,hi guys can you tell me the size and definition of [product] generated images,['firefly'],en,TRUE,neutral,question
f1jEf_xShiY,FALSE,,UgyxJZg_ht8-zcz9_4F4AaABAg,UC0HVT2AYwu5RRQJjz0tJ2Ig,@manuelmessner7908,"Thanks for the video! I tried to apply your 40% alpha tipp on a picture of myself and chose ""Ink drawing"" – the result was a distorted picture of myself that will give me nightmares  :-) Too bad that would be most helpful to me, being able to apply these cool styles on existing images not only on generated ones.
Keep up your amazing work!",1,2024-11-29T15:29:34Z,thanks for the video i tried to apply your 40 alpha tipp on a picture of myself and chose ink drawing the result was a distorted picture of myself that will give me nightmares : too bad that would be most helpful to me being able to apply these cool styles on existing images not only on generated ones keep up your amazing work,thanks for the video i tried to apply your 40 alpha tipp on a picture of myself and chose ink drawing the result was a distorted picture of myself that will give me nightmares : too bad that would be most helpful to me being able to apply these cool styles on existing images not only on generated ones keep up your amazing work,[],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,UgxS8fkwWjBnFl92YHt4AaABAg,UCJeRyAEgWkcy70Qn2Ug56oA,@Sooz3112,"Thank you so much. I'd like to use computer generated images for watercolour clip art etc, which one is best, Photoshop or Firefly please? I enjoyed watching your video...I hope you managed to treat yourself to some Sushi on your day off :) x",0,2024-11-20T12:54:21Z,thank you so much id like to use computer generated images for watercolour clip art etc which one is best photoshop or firefly please i enjoyed watching your videoi hope you managed to treat yourself to some sushi on your day off : x,thank you so much id like to use computer generated images for watercolour clip art etc which one is best [product] or [product] please i enjoyed watching your videoi hope you managed to treat yourself to some sushi on your day off : x,"['firefly', 'photoshop']",en,TRUE,positive,question
f1jEf_xShiY,FALSE,,UgyVWR8v5gZg1UuOkaR4AaABAg,UC6dVLh-Fj4PT8UWeEVRCOmA,@MultiMrudula,India,0,2024-10-24T12:08:10Z,india,india,[],unknown,FALSE,neutral,engagement
f1jEf_xShiY,FALSE,,UgxG0O0-0YOeE-Qzx_14AaABAg,UCHNUER8wxFlYG4cXcqJiOHg,@MrRcrough,Ron from Peterborough Ontario,0,2024-10-23T01:50:15Z,ron from peterborough ontario,ron from peterborough ontario,[],en,TRUE,neutral,engagement
f1jEf_xShiY,FALSE,,UgypgKfvuAptS-wvUx14AaABAg,UCvqEznvKI4PY44jhm9ZatWQ,@schrottprett,too much bla bla bla and you are not funny - Sorry,0,2024-10-10T10:39:46Z,too much bla bla bla and you are not funny sorry,too much bla bla bla and you are not funny sorry,[],en,TRUE,negative,criticism
f1jEf_xShiY,FALSE,,UgwljtrXgCQSx3leBxR4AaABAg,UCVz2b-lEmv8q9BKglwUIJcA,@killianmerdrignac2077,The oil painting trick is pretty crazy 🤯 Amazing!,1,2024-10-03T02:18:13Z,the oil painting trick is pretty crazy :exploding_head: amazing,the oil painting trick is pretty crazy :exploding_head: amazing,[],en,TRUE,positive,feature
f1jEf_xShiY,FALSE,,UgzDURjNfOklMR0LIOl4AaABAg,UCY9TipkkdzDnarrio_wcYaQ,@babencamara9781,"Hi there. Not sure if it too late to say hi from the Republic of Guinea (Conakry), West Africa.",0,2024-09-26T11:16:34Z,hi there not sure if it too late to say hi from the republic of guinea conakry west africa,hi there not sure if it too late to say hi from the republic of guinea conakry west africa,[],en,TRUE,netural,engagement
f1jEf_xShiY,FALSE,,UgyPdZUf-AL2RhDatTp4AaABAg,UCbgaUEvokLygA4EGE_tHPPA,@gabornemeth2233,"🎯 Key points for quick navigation:

00:00:00 *🌟 Bevezetés az Adobe Firefly világába*
- A Firefly mesterséges intelligencia modellje,
- A Firefly előnyei és jövőbeli fejlesztései,
- Felhasználási lehetőségek: text to image, generative fill.
00:05:09 *🎨 A text-to-image technológia részletei*
- A text-to-image felhasználási lehetőségei és példái,
- A variánsok és stílusok testreszabása,
- A felhasználói kísérletezés fontossága.
00:12:17 *🖌️ Generatív eszközök: Generative Fill és Text Effects*
- A generatív kitöltés használata képek módosítására,
- Text Effects funkció fontossága és kreatív alkalmazásai.
00:15:49 *✏️ Generatív átszínezés az Illustrator és Firefly segítségével*
- Az átszínezési funkció bemutatása Illustratorban,
- Firefly generatív átszínezési lehetőségei,
- Az SVG fájlok szerepe és használata.
00:18:45 *🚀 Adobe Express újdonságai és gyors feladatok*
- Az Adobe Express új funkcióinak bemutatása,
- Gyors akciók és integráció a Creative Cloud alkalmazással,
- Express és Firefly integráció a kreatív munkafolyamatokban.
21:20 *🎨 Háttér újragenerálása*
- A háttér eltávolítása és újragenerálása szöveges képgenerátor segítségével.
- A háttér eltávolítása és áthelyezése,
- Szöveges képgenerátor használata a Photoshopban.
24:52 *🖌️ Generatív kitöltés a Photoshopban*
- A generatív kitöltés bemutatása az Adobe Photoshop bétaváltozatában.
- Objektum kiválasztása és bővítése,
- Generatív kitöltési technológia különbségei a tartalomérzékeny kitöltéssel szemben.
28:20 *🍦 Jégkrém generálása képen*
- Jégkrém hozzáadása meglévő képhez generatív kitöltéssel.
- Nyers kijelölés alkalmazása és generatív kitöltés,
- Különböző variációk létrehozása a képen.
32:07 *🧍 Emberek eltávolítása a háttérből*
- Emberek eltávolítása a háttérből képgenerálással, különféle lehetőségek bemutatása.
- Precíz vaázatkiosztás emberek körül,
- Generatív kitöltés használata emberek eltávolítására.
38:19 *📸 Fotók helyreállítása régi fényképeken*
- Régi fényképek restaurálása és karcok eltávolítása Adobe technologioákal.
- Fotórestauráló neurális szűrő használata,
- Generatív kitöltéssel végzett finommegmunkálás a karcok és hiányosságok eltávolítására.
00:43:13 *🖌️ Fényképek javításai Photoshopban*
- A Photoshop Spot Healing Brush eszközének használata kisebb javításokra, különösen régi fényképek esetében.
- Kisebb részek kiválasztása jobb eredményt adhat.
- Személyes preferenciák szerint különböző eredményeket lehet elérni.
00:44:20 *🌄 Generatív expandálás használata Photoshopban*
- Az új generatív expander eszköz lehetővé teszi képek egyszerűbb bővítését.
- Korábban content aware fill volt a módszer, most még hatékonyabb megoldások állnak rendelkezésre.
- Különféle opciókat kínálva segít átváltani a képeket vertikálisról horizontális megjelenítésre.
00:47:38 *🎨 Fényképek festménnyé alakítása generatív feltöltéssel*
- Fényképek olaj- vagy akvarellfestménnyé alakítása a generatív feltöltés alkalmazásával.
- Az eredeti képpontok részleges felhasználása egy új, festményszerű hatás létrehozásához.
- Módszerek és tippek a Photoshop csatornái használatával a festményszerű hatás elérésére.
00:51:48 *🔛 Tárgyak manipulálása és cseréje generatív feltöltéssel*
- Tárgyak eltávolítása vagy hozzáadása egy képhez a generatív feltöltés segítségével.
- Bonyolultabb eszközök használata, például képek letöltése és manipulálása Adobe Stockról.
- Pro tippek és figyelmeztetések, ha kockázatos tartalmat észlel a rendszer.
00:53:27 *🎥 Videók kiterjesztése Photoshoppal*
- Videók kiterjesztése állóképek alapján generatív feltöltéssel.
- A Photoshopba való videók betöltése és szerkesztése az Instagram kompatibilis formátumok létrehozásához.
- Fix kameraállású videók esetén egyszerűbb szerkesztési lehetőségek.

Made with HARPA AI",0,2024-09-11T05:49:21Z,:bullseye: key points for quick navigation: 00:00:00 :glowing_star: bevezetés az adobe firefly világába a firefly mesterséges intelligencia modellje a firefly előnyei és jövőbeli fejlesztései felhasználási lehetőségek: text to image generative fill 00:05:09 :artist_palette: a texttoimage technológia részletei a texttoimage felhasználási lehetőségei és példái a variánsok és stílusok testreszabása a felhasználói kísérletezés fontossága 00:12:17 :paintbrush: generatív eszközök: generative fill és text effects a generatív kitöltés használata képek módosítására text effects funkció fontossága és kreatív alkalmazásai 00:15:49 :pencil: generatív átszínezés az illustrator és firefly segítségével az átszínezési funkció bemutatása illustratorban firefly generatív átszínezési lehetőségei az svg fájlok szerepe és használata 00:18:45 :rocket: adobe express újdonságai és gyors feladatok az adobe express új funkcióinak bemutatása gyors akciók és integráció a creative cloud alkalmazással express és firefly integráció a kreatív munkafolyamatokban 21:20 :artist_palette: háttér újragenerálása a háttér eltávolítása és újragenerálása szöveges képgenerátor segítségével a háttér eltávolítása és áthelyezése szöveges képgenerátor használata a photoshopban 24:52 :paintbrush: generatív kitöltés a photoshopban a generatív kitöltés bemutatása az adobe photoshop bétaváltozatában objektum kiválasztása és bővítése generatív kitöltési technológia különbségei a tartalomérzékeny kitöltéssel szemben 28:20 :soft_ice_cream: jégkrém generálása képen jégkrém hozzáadása meglévő képhez generatív kitöltéssel nyers kijelölés alkalmazása és generatív kitöltés különböző variációk létrehozása a képen 32:07 :person_standing: emberek eltávolítása a háttérből emberek eltávolítása a háttérből képgenerálással különféle lehetőségek bemutatása precíz vaázatkiosztás emberek körül generatív kitöltés használata emberek eltávolítására 38:19 :camera_with_flash: fotók helyreállítása régi fényképeken régi fényképek restaurálása és karcok eltávolítása adobe technologioákal fotórestauráló neurális szűrő használata generatív kitöltéssel végzett finommegmunkálás a karcok és hiányosságok eltávolítására 00:43:13 :paintbrush: fényképek javításai photoshopban a photoshop spot healing brush eszközének használata kisebb javításokra különösen régi fényképek esetében kisebb részek kiválasztása jobb eredményt adhat személyes preferenciák szerint különböző eredményeket lehet elérni 00:44:20 :sunrise_over_mountains: generatív expandálás használata photoshopban az új generatív expander eszköz lehetővé teszi képek egyszerűbb bővítését korábban content aware fill volt a módszer most még hatékonyabb megoldások állnak rendelkezésre különféle opciókat kínálva segít átváltani a képeket vertikálisról horizontális megjelenítésre 00:47:38 :artist_palette: fényképek festménnyé alakítása generatív feltöltéssel fényképek olaj vagy akvarellfestménnyé alakítása a generatív feltöltés alkalmazásával az eredeti képpontok részleges felhasználása egy új festményszerű hatás létrehozásához módszerek és tippek a photoshop csatornái használatával a festményszerű hatás elérésére 00:51:48 :ON_arrow: tárgyak manipulálása és cseréje generatív feltöltéssel tárgyak eltávolítása vagy hozzáadása egy képhez a generatív feltöltés segítségével bonyolultabb eszközök használata például képek letöltése és manipulálása adobe stockról pro tippek és figyelmeztetések ha kockázatos tartalmat észlel a rendszer 00:53:27 :movie_camera: videók kiterjesztése photoshoppal videók kiterjesztése állóképek alapján generatív feltöltéssel a photoshopba való videók betöltése és szerkesztése az instagram kompatibilis formátumok létrehozásához fix kameraállású videók esetén egyszerűbb szerkesztési lehetőségek made with harpa ai,:bullseye: key points for quick navigation: 00:00:00 :glowing_star: bevezetés az adobe [product] világába a [product] mesterséges intelligencia modellje a [product] előnyei és jövőbeli fejlesztései felhasználási lehetőségek: text to image generative fill 00:05:09 :artist_palette: a texttoimage technológia részletei a texttoimage felhasználási lehetőségei és példái a variánsok és stílusok testreszabása a felhasználói kísérletezés fontossága 00:12:17 :paintbrush: generatív eszközök: generative fill és text effects a generatív kitöltés használata képek módosítására text effects funkció fontossága és kreatív alkalmazásai 00:15:49 :pencil: generatív átszínezés az [product] és [product] segítségével az átszínezési funkció bemutatása illustratorban [product] generatív átszínezési lehetőségei az svg fájlok szerepe és használata 00:18:45 :rocket: adobe express újdonságai és gyors feladatok az adobe express új funkcióinak bemutatása gyors akciók és integráció a creative cloud alkalmazással express és [product] integráció a kreatív munkafolyamatokban 21:20 :artist_palette: háttér újragenerálása a háttér eltávolítása és újragenerálása szöveges képgenerátor segítségével a háttér eltávolítása és áthelyezése szöveges képgenerátor használata a photoshopban 24:52 :paintbrush: generatív kitöltés a photoshopban a generatív kitöltés bemutatása az adobe [product] bétaváltozatában objektum kiválasztása és bővítése generatív kitöltési technológia különbségei a tartalomérzékeny kitöltéssel szemben 28:20 :soft_ice_cream: jégkrém generálása képen jégkrém hozzáadása meglévő képhez generatív kitöltéssel nyers kijelölés alkalmazása és generatív kitöltés különböző variációk létrehozása a képen 32:07 :person_standing: emberek eltávolítása a háttérből emberek eltávolítása a háttérből képgenerálással különféle lehetőségek bemutatása precíz vaázatkiosztás emberek körül generatív kitöltés használata emberek eltávolítására 38:19 :camera_with_flash: fotók helyreállítása régi fényképeken régi fényképek restaurálása és karcok eltávolítása adobe technologioákal fotórestauráló neurális szűrő használata generatív kitöltéssel végzett finommegmunkálás a karcok és hiányosságok eltávolítására 00:43:13 :paintbrush: fényképek javításai photoshopban a [product] spot healing brush eszközének használata kisebb javításokra különösen régi fényképek esetében kisebb részek kiválasztása jobb eredményt adhat személyes preferenciák szerint különböző eredményeket lehet elérni 00:44:20 :sunrise_over_mountains: generatív expandálás használata photoshopban az új generatív expander eszköz lehetővé teszi képek egyszerűbb bővítését korábban content aware fill volt a módszer most még hatékonyabb megoldások állnak rendelkezésre különféle opciókat kínálva segít átváltani a képeket vertikálisról horizontális megjelenítésre 00:47:38 :artist_palette: fényképek festménnyé alakítása generatív feltöltéssel fényképek olaj vagy akvarellfestménnyé alakítása a generatív feltöltés alkalmazásával az eredeti képpontok részleges felhasználása egy új festményszerű hatás létrehozásához módszerek és tippek a [product] csatornái használatával a festményszerű hatás elérésére 00:51:48 :ON_arrow: tárgyak manipulálása és cseréje generatív feltöltéssel tárgyak eltávolítása vagy hozzáadása egy képhez a generatív feltöltés segítségével bonyolultabb eszközök használata például képek letöltése és manipulálása adobe stockról pro tippek és figyelmeztetések ha kockázatos tartalmat észlel a rendszer 00:53:27 :movie_camera: videók kiterjesztése photoshoppal videók kiterjesztése állóképek alapján generatív feltöltéssel a photoshopba való videók betöltése és szerkesztése az instagram kompatibilis formátumok létrehozásához fix kameraállású videók esetén egyszerűbb szerkesztési lehetőségek made with harpa ai,"['firefly', 'photoshop', 'illustrator']",hu,FALSE,neutral,engagement
f1jEf_xShiY,FALSE,,Ugybk68ephtql8sUaap4AaABAg,UCZ3NgKkK48J6yIrO_zfHE_Q,@DennisCNolasco,"Hi Howard, is there a way to do the channel method to change an image’s style in Firefly only?",1,2024-08-10T19:55:43Z,hi howard is there a way to do the channel method to change an images style in firefly only,hi howard is there a way to do the channel method to change an images style in [product] only,['firefly'],en,TRUE,neutral,feature
f1jEf_xShiY,FALSE,,Ugx0vXGM1_5gs9PVXst4AaABAg,UC6cFyCiqbduqs2OrCFfmQGg,@sepidehAhmadi_1989,"thanks adobe and dear Howard . anyword you say i just flash back to sheldon in BBT , he was my fav char though.thanks so much",0,2024-07-07T17:46:53Z,thanks adobe and dear howard anyword you say i just flash back to sheldon in bbt he was my fav char thoughthanks so much,thanks adobe and dear howard anyword you say i just flash back to sheldon in bbt he was my fav char thoughthanks so much,[],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,UgxtpBkzb2-yMUk3JiR4AaABAg,UC_Us6gEfTdW-5ue6LaycO5A,@MartilGongora,Thank you so much for this. Learnt so much 🤓,0,2024-06-13T16:30:03Z,thank you so much for this learnt so much :nerd_face:,thank you so much for this learnt so much :nerd_face:,[],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,UgwA5FsefaWuXdd55Al4AaABAg,UCYa5k23bJhnHASzwCMPb3hg,@jay_wright_thats_right,"LOL, Howard used most of his life explaining Adobe Xd. Now the poor guy is showing Firefly. Firefly may become a sinking ship also.",0,2024-06-12T10:35:01Z,lol howard used most of his life explaining adobe xd now the poor guy is showing firefly firefly may become a sinking ship also,lol howard used most of his life explaining adobe [product] now the poor guy is showing [product] [product] may become a sinking ship also,"['firefly', 'xd']",en,TRUE,neutral,appreciation
f1jEf_xShiY,FALSE,,UgzdAujPoaF4Pnv3Q914AaABAg,UCKWEyCRfnbboDrX9QGFGWmQ,@KirkLyman,"Thanks Howard, Great explanation/demo!!!",0,2024-06-06T16:14:06Z,thanks howard great explanationdemo,thanks howard great explanationdemo,[],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,UgwMnFrmn4O5Hv-lyll4AaABAg,UC804BNo1J5vHrZ1gQrrYp3w,@ChookyChuck,Not impressed. Seems to do background replacements ok.,0,2024-05-27T23:47:17Z,not impressed seems to do background replacements ok,not impressed seems to do background replacements ok,[],en,TRUE,negative,criticism
f1jEf_xShiY,FALSE,,UgyHlUGz43va0p8-EDB4AaABAg,UCj4FbzNvRhZgKYFjYb_8JDQ,@KungFuChess,"Of everything ive see so far from Adobe, Photoshop is the best so far.",1,2024-05-04T20:00:04Z,of everything ive see so far from adobe photoshop is the best so far,of everything ive see so far from adobe [product] is the best so far,['photoshop'],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,UgxkjwDKmRToCxbliS94AaABAg,UC5ZwwrRny_5uOCizksz9j1Q,@johnhawkinshawkins1284,seems like basic looking previous iterations cannot be done. Even Pinsky cannot find his!,0,2024-04-26T11:07:19Z,seems like basic looking previous iterations cannot be done even pinsky cannot find his,seems like basic looking previous iterations cannot be done even pinsky cannot find his,[],en,TRUE,negative,criticism
f1jEf_xShiY,FALSE,,UgxqTndQzYG-Id4crH14AaABAg,UC5ZwwrRny_5uOCizksz9j1Q,@johnhawkinshawkins1284,download all? See favourites?,0,2024-04-26T11:02:49Z,download all see favourites,download all see favourites,[],en,TRUE,neutral,question
f1jEf_xShiY,FALSE,,UgwiskLR3mnHcuzWoHN4AaABAg,UCPTy_XFTRXTSY6M6kXCEl1A,@charlese.ezennia5749,From Nigeria,0,2024-04-19T22:16:25Z,from nigeria,from nigeria,[],no,FALSE,neutral,other
f1jEf_xShiY,FALSE,,Ugz3Szwfmx-TkUlVi3J4AaABAg,UCjGjh96MIdymgqVAZCbPqyg,@ClaireWade,"Has the Generative fill in photoshop changed since this video was made? I tried to remove a person from a photo, so added no text prompts, just clicked 'Generate' and it kept replacing my person with some weirdly freaky people.",0,2024-04-05T15:25:10Z,has the generative fill in photoshop changed since this video was made i tried to remove a person from a photo so added no text prompts just clicked generate and it kept replacing my person with some weirdly freaky people,has the generative fill in [product] changed since this video was made i tried to remove a person from a photo so added no text prompts just clicked generate and it kept replacing my person with some weirdly freaky people,['photoshop'],en,TRUE,negative,question
f1jEf_xShiY,FALSE,,UgzTivu5Ua0a_GKRF5N4AaABAg,UCW0vH4Y-hfu-LoNufcz8hrA,@tomashudolin7197,I don't know but from my experiences the removing background still doesn't give me the result which I would expected.,0,2024-04-04T19:00:56Z,i dont know but from my experiences the removing background still doesnt give me the result which i would expected,i dont know but from my experiences the removing background still doesnt give me the result which i would expected,[],en,TRUE,negative,bugs
f1jEf_xShiY,FALSE,,UgzNcDUOrMW0H6P62iB4AaABAg,UCyDA8a2EQV0YIyO9TWWRsQQ,@jaykoo4416,Thanks alot :),0,2024-03-19T13:40:17Z,thanks alot :,thanks alot :,[],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,UgwRICiRUL2InlVgPPF4AaABAg,UCeU6pZup-O_snaD9rrtJb_Q,@emmasiimwe,Time to play catchup!,0,2024-03-15T09:26:02Z,time to play catchup,time to play catchup,[],en,TRUE,neutral,other
f1jEf_xShiY,FALSE,,UgyiRX-9AphJfF9uOkp4AaABAg,UCeU6pZup-O_snaD9rrtJb_Q,@emmasiimwe,I love the interior design potential this AI has! Mind blown!,1,2024-03-15T07:55:12Z,i love the interior design potential this ai has mind blown,i love the interior design potential this ai has mind blown,[],en,TRUE,positive,appreciation
f1jEf_xShiY,FALSE,,UgyetmGV6cQpFCorYop4AaABAg,UCyTwMknHfji429c81WPRr5A,@jaym5938,"Working on all these 'things' but never quite finishing them... too buggy, slow, bloated or gives unruly 'warnings' on benign image content. Why can't you just FIX WHAT YOU STARTED?",0,2024-03-13T21:45:30Z,working on all these things but never quite finishing them too buggy slow bloated or gives unruly warnings on benign image content why cant you just fix what you started,working on all these things but never quite finishing them too buggy slow bloated or gives unruly warnings on benign image content why cant you just fix what you started,[],en,TRUE,negative,bugs
